Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Order ID (Returns),Person,Postal Code,Product ID,Product Name,Quantity (bin),Region,Region (People),Returned,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Number of Records,OrderUntilShip,Profit,Profit/1 client,Quantity,ROS,Sales,Sales/1 order
Office Supplies,Richmond,United States,JD-15895,Jonathan Doherty,01/12/16,CA-2016-143805,,Cassandra Brandow,23223,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,5,South,South,,8681,Corporate,03/12/16,Second Class,Virginia,Appliances,0,1,2,694.5015,694.5015,7,0.33,"2,104.55","2,104.55"
Office Supplies,Richmond,United States,JD-15895,Jonathan Doherty,01/12/16,CA-2016-143805,,Cassandra Brandow,23223,OFF-SU-10004664,Acme Softgrip Scissors,4,South,South,,8682,Corporate,03/12/16,Second Class,Virginia,Supplies,0,1,2,11.803,11.803,5,0.29,40.7,40.7
Office Supplies,Rochester,United States,GZ-14470,Gary Zandusky,01/12/16,CA-2016-129903,,Kelly Williams,55901,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),4,Central,Central,,103,Consumer,04/12/16,Second Class,Minnesota,Paper,0,1,3,11.7208,11.7208,4,0.49,23.92,23.92
Furniture,San Francisco,United States,CL-11890,Carl Ludwig,01/12/16,US-2016-150035,,Anna Andreadi,94122,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,2,West,West,,3471,Consumer,05/12/16,Standard Class,California,Furnishings,0,1,4,4.3524,4.3524,2,0.26,16.74,16.74
Furniture,Fairfield,United States,SJ-20500,Shirley Jackson,01/12/16,CA-2016-157336,,Chuck Magee,6824,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,4,East,East,,4250,Consumer,05/12/16,Second Class,Connecticut,Chairs,0,1,4,150.384,150.384,4,0.2,751.92,751.92
Furniture,Rockville,United States,JE-15745,Joel Eaton,01/12/16,CA-2016-113621,,Chuck Magee,20852,FUR-CH-10001270,Harbour Creations Steel Folding Chair,2,East,East,,1178,Consumer,05/12/16,Standard Class,Maryland,Chairs,0,1,4,51.75,51.75,2,0.3,172.5,172.5
Office Supplies,Fairfield,United States,SJ-20500,Shirley Jackson,01/12/16,CA-2016-157336,,Chuck Magee,6824,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",5,East,East,,4249,Consumer,05/12/16,Second Class,Connecticut,Binders,0,1,4,40.5168,40.5168,6,0.46,88.08,88.08
Technology,Rockville,United States,JE-15745,Joel Eaton,01/12/16,CA-2016-113621,,Chuck Magee,20852,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,2,East,East,,1179,Consumer,05/12/16,Standard Class,Maryland,Phones,0,1,4,44.9925,44.9925,3,0.25,179.97,179.97
Office Supplies,Los Angeles,United States,FH-14365,Fred Hopkins,01/12/16,CA-2016-104689,CA-2016-104689,Anna Andreadi,90004,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",7,West,West,Yes,9205,Corporate,05/12/16,Standard Class,California,Art,0,1,4,6.912,6.912,8,0.3,23.04,23.04
Furniture,Franklin,United States,EJ-14155,Eva Jacobs,01/12/16,CA-2016-142594,,Chuck Magee,2038,FUR-FU-10002045,"Executive Impressions 14""",4,East,East,,8394,Consumer,06/12/16,Second Class,Massachusetts,Furnishings,0,1,5,48.906,48.906,5,0.44,111.15,111.15
Furniture,Franklin,United States,EJ-14155,Eva Jacobs,01/12/16,CA-2016-142594,,Chuck Magee,2038,FUR-TA-10001095,Chromcraft Round Conference Tables,2,East,East,,8396,Consumer,06/12/16,Second Class,Massachusetts,Tables,0.3,1,5,-47.0583,-47.0583,3,-0.128571429,366.009,366.009
Office Supplies,Franklin,United States,EJ-14155,Eva Jacobs,01/12/16,CA-2016-142594,,Chuck Magee,2038,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2,East,East,,8395,Consumer,06/12/16,Second Class,Massachusetts,Appliances,0,1,5,297.6435,297.6435,3,0.33,901.95,901.95
Technology,Franklin,United States,EJ-14155,Eva Jacobs,01/12/16,CA-2016-142594,,Chuck Magee,2038,TEC-PH-10000193,Jensen SMPS-640 - speaker phone,2,East,East,,8393,Consumer,06/12/16,Second Class,Massachusetts,Phones,0,1,5,35.8644,35.8644,3,0.26,137.94,137.94
Office Supplies,Knoxville,United States,AG-10390,Allen Goldenen,01/12/16,CA-2016-136483,CA-2016-136483,Cassandra Brandow,37918,OFF-AR-10000940,Newell 343,2,South,South,Yes,2197,Consumer,06/12/16,Standard Class,Tennessee,Art,0.2,1,5,0.4116,0.4116,2,0.0875,4.704,4.704
Furniture,Richmond,United States,RD-19480,Rick Duston,01/12/16,CA-2016-136434,,Kelly Williams,47374,FUR-FU-10001196,DAX Cubicle Frames - 8x10,2,Central,Central,,2055,Consumer,07/12/16,Standard Class,Indiana,Furnishings,0,1,6,5.193,5.193,3,0.3,17.31,17.31
Furniture,Houston,United States,MY-18295,Muhammed Yedwab,02/12/16,CA-2016-164770,,Kelly Williams,77036,FUR-BO-10003893,Sauder Camden County Collection Library,9,Central,Central,,9485,Corporate,04/12/16,Second Class,Texas,Bookcases,0.32,1,2,-137.976,-137.976,10,-0.176470588,781.864,781.864
Office Supplies,Houston,United States,MY-18295,Muhammed Yedwab,02/12/16,CA-2016-164770,,Kelly Williams,77036,OFF-PA-10003893,Xerox 1962,9,Central,Central,,9486,Corporate,04/12/16,Second Class,Texas,Paper,0.2,1,2,9.63,9.63,9,0.3125,30.816,30.816
Office Supplies,Marion,United States,PW-19030,Pauline Webber,02/12/16,CA-2016-105354,,Kelly Williams,52302,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",7,Central,Central,,9251,Corporate,06/12/16,Standard Class,Iowa,Binders,0,1,4,54.4448,54.4448,8,0.47,115.84,115.84
Furniture,San Jose,United States,KD-16495,Keith Dawkins,02/12/16,US-2016-113985,,Anna Andreadi,95123,FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",2,West,West,,5910,Corporate,07/12/16,Standard Class,California,Furnishings,0,1,5,5.6628,5.6628,3,0.39,14.52,14.52
Office Supplies,New York City,United States,JF-15190,Jamie Frazer,02/12/16,US-2016-155103,,Chuck Magee,10024,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,2,East,East,,6696,Consumer,07/12/16,Standard Class,New York,Binders,0.2,1,5,134.9322,134.9322,3,0.325,415.176,415.176
Office Supplies,New York City,United States,JF-15190,Jamie Frazer,02/12/16,US-2016-155103,,Chuck Magee,10024,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",2,East,East,,6697,Consumer,07/12/16,Standard Class,New York,Binders,0.2,1,5,11.4504,11.4504,3,0.325,35.232,35.232
Office Supplies,New York City,United States,JF-15190,Jamie Frazer,02/12/16,US-2016-155103,,Chuck Magee,10024,OFF-PA-10000062,Green Bar Computer Printout Paper,0,East,East,,6698,Consumer,07/12/16,Standard Class,New York,Paper,0,1,5,26.9304,26.9304,1,0.49,54.96,54.96
Office Supplies,San Jose,United States,KD-16495,Keith Dawkins,02/12/16,US-2016-113985,,Anna Andreadi,95123,OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",2,West,West,,5909,Corporate,07/12/16,Standard Class,California,Appliances,0,1,5,26.865,26.865,3,0.45,59.7,59.7
Office Supplies,San Jose,United States,KD-16495,Keith Dawkins,02/12/16,US-2016-113985,,Anna Andreadi,95123,OFF-BI-10002353,GBC VeloBind Cover Sets,2,West,West,,5908,Corporate,07/12/16,Standard Class,California,Binders,0.2,1,5,9.264,9.264,2,0.375,24.704,24.704
Office Supplies,San Jose,United States,KD-16495,Keith Dawkins,02/12/16,US-2016-113985,,Anna Andreadi,95123,OFF-BI-10000632,Satellite Sectional Post Binders,2,West,West,,5911,Corporate,07/12/16,Standard Class,California,Binders,0.2,1,5,33.8598,33.8598,3,0.325,104.184,104.184
Furniture,Providence,United States,DB-13270,Deborah Brumfield,02/12/16,CA-2016-163804,,Chuck Magee,2908,FUR-FU-10004864,Eldon 500 Class Desk Accessories,5,East,East,,6470,Home Office,08/12/16,Standard Class,Rhode Island,Furnishings,0,1,6,23.8986,23.8986,6,0.33,72.42,72.42
Office Supplies,Providence,United States,DB-13270,Deborah Brumfield,02/12/16,CA-2016-163804,,Chuck Magee,2908,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,4,East,East,,6468,Home Office,08/12/16,Standard Class,Rhode Island,Storage,0,1,6,582.232,582.232,5,0.28,"2,079.40","2,079.40"
Technology,Longmont,United States,AS-10225,Alan Schoenberger,02/12/16,CA-2016-143154,,Anna Andreadi,80501,TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,2,West,West,,8496,Corporate,08/12/16,Standard Class,Colorado,Accessories,0.2,1,6,-6.21,-6.21,3,-0.0375,165.6,165.6
Technology,Providence,United States,DB-13270,Deborah Brumfield,02/12/16,CA-2016-163804,,Chuck Magee,2908,TEC-PH-10000441,VTech DS6151,4,East,East,,6469,Home Office,08/12/16,Standard Class,Rhode Island,Phones,0,1,6,176.386,176.386,5,0.28,629.95,629.95
Office Supplies,San Francisco,United States,MK-18160,Mike Kennedy,02/12/16,US-2016-108455,US-2016-108455,Anna Andreadi,94122,OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),5,West,West,Yes,1481,Consumer,08/12/16,Standard Class,California,Paper,0,1,6,19.8254,19.8254,7,0.49,40.46,40.46
Office Supplies,San Francisco,United States,MK-18160,Mike Kennedy,02/12/16,US-2016-108455,US-2016-108455,Anna Andreadi,94122,OFF-PA-10002262,Xerox 192,4,West,West,Yes,1480,Consumer,08/12/16,Standard Class,California,Paper,0,1,6,12.4416,12.4416,4,0.48,25.92,25.92
Office Supplies,San Francisco,United States,MK-18160,Mike Kennedy,02/12/16,US-2016-108455,US-2016-108455,Anna Andreadi,94122,OFF-ST-10002214,X-Rack File for Hanging Folders,2,West,West,Yes,1482,Consumer,08/12/16,Standard Class,California,Storage,0,1,6,8.8062,8.8062,3,0.26,33.87,33.87
Furniture,Los Angeles,United States,NM-18520,Neoma Murray,03/12/16,CA-2016-153598,,Anna Andreadi,90045,FUR-FU-10001085,3M Polarizing Light Filter Sleeves,5,West,West,,5427,Consumer,06/12/16,First Class,California,Furnishings,0,1,3,51.474,51.474,6,0.46,111.9,111.9
Furniture,Oceanside,United States,EG-13900,Emily Grady,03/12/16,US-2016-150861,,Chuck Magee,11572,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",2,East,East,,731,Consumer,06/12/16,First Class,New York,Chairs,0.1,1,3,102.4998,102.4998,3,0.188888889,542.646,542.646
Furniture,Oceanside,United States,EG-13900,Emily Grady,03/12/16,US-2016-150861,,Chuck Magee,11572,FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",2,East,East,,729,Consumer,06/12/16,First Class,New York,Tables,0.4,1,3,-153.3456,-153.3456,2,-0.383333333,400.032,400.032
Office Supplies,Oceanside,United States,EG-13900,Emily Grady,03/12/16,US-2016-150861,,Chuck Magee,11572,OFF-LA-10001317,Avery 520,2,East,East,,732,Consumer,06/12/16,First Class,New York,Labels,0,1,3,3.024,3.024,2,0.48,6.3,6.3
Office Supplies,Oceanside,United States,EG-13900,Emily Grady,03/12/16,US-2016-150861,,Chuck Magee,11572,OFF-PA-10001954,Xerox 1964,7,East,East,,728,Consumer,06/12/16,First Class,New York,Paper,0,1,3,84.0512,84.0512,8,0.46,182.72,182.72
Office Supplies,Oceanside,United States,EG-13900,Emily Grady,03/12/16,US-2016-150861,,Chuck Magee,11572,OFF-ST-10004634,"Personal Folder Holder, Ebony",2,East,East,,730,Consumer,06/12/16,First Class,New York,Storage,0,1,3,10.089,10.089,3,0.3,33.63,33.63
Technology,Los Angeles,United States,NM-18520,Neoma Murray,03/12/16,CA-2016-153598,,Anna Andreadi,90045,TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,4,West,West,,5426,Consumer,06/12/16,First Class,California,Accessories,0,1,3,659.98,659.98,5,0.4,"1,649.95","1,649.95"
Furniture,Morgan Hill,United States,RD-19720,Roger Demir,03/12/16,CA-2016-149762,,Anna Andreadi,95037,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,2,West,West,,7912,Consumer,07/12/16,Standard Class,California,Bookcases,0.15,1,4,-12.098,-12.098,2,-0.058823529,205.666,205.666
Furniture,Morgan Hill,United States,RD-19720,Roger Demir,03/12/16,CA-2016-149762,,Anna Andreadi,95037,FUR-TA-10004147,Hon 4060 Series Tables,2,West,West,,7909,Consumer,07/12/16,Standard Class,California,Tables,0.2,1,4,6.7176,6.7176,3,0.025,268.704,268.704
Furniture,Richmond,United States,MM-17920,Michael Moore,03/12/16,CA-2016-122063,,Kelly Williams,47374,FUR-CH-10004754,"Global Stack Chair with Arms, Black",0,Central,Central,,5831,Consumer,07/12/16,Standard Class,Indiana,Chairs,0,1,4,8.0946,8.0946,1,0.27,29.98,29.98
Furniture,Richmond,United States,MM-17920,Michael Moore,03/12/16,CA-2016-122063,,Kelly Williams,47374,FUR-TA-10004575,Hon 5100 Series Wood Tables,2,Central,Central,,5830,Consumer,07/12/16,Standard Class,Indiana,Tables,0,1,4,104.7528,104.7528,2,0.18,581.96,581.96
Office Supplies,Morgan Hill,United States,RD-19720,Roger Demir,03/12/16,CA-2016-149762,,Anna Andreadi,95037,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,7,West,West,,7910,Consumer,07/12/16,Standard Class,California,Art,0,1,4,5.9184,5.9184,8,0.27,21.92,21.92
Office Supplies,Morgan Hill,United States,RD-19720,Roger Demir,03/12/16,CA-2016-149762,,Anna Andreadi,95037,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,2,West,West,,7911,Consumer,07/12/16,Standard Class,California,Storage,0,1,4,7.308,7.308,3,0.15,48.72,48.72
Office Supplies,Philadelphia,United States,CJ-12010,Caroline Jumper,03/12/16,US-2016-161683,,Chuck Magee,19134,OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,4,East,East,,4198,Consumer,08/12/16,Standard Class,Pennsylvania,Appliances,0.2,1,5,93.7688,93.7688,4,0.2375,394.816,394.816
Office Supplies,Philadelphia,United States,CJ-12010,Caroline Jumper,03/12/16,US-2016-161683,,Chuck Magee,19134,OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",4,East,East,,4199,Consumer,08/12/16,Standard Class,Pennsylvania,Binders,0.7,1,5,-14.5536,-14.5536,4,-0.8,18.192,18.192
Office Supplies,Los Angeles,United States,GM-14440,Gary McGarr,03/12/16,CA-2016-161025,,Anna Andreadi,90049,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,4,West,West,,6160,Consumer,09/12/16,Standard Class,California,Storage,0,1,6,108.1752,108.1752,4,0.14,772.68,772.68
Furniture,New York City,United States,BM-11140,Becky Martin,04/12/16,CA-2016-126004,,Chuck Magee,10024,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",2,East,East,,1223,Consumer,05/12/16,First Class,New York,Furnishings,0,1,1,20.4822,20.4822,3,0.18,113.79,113.79
Office Supplies,New York City,United States,BM-11140,Becky Martin,04/12/16,CA-2016-126004,,Chuck Magee,10024,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,0,East,East,,1225,Consumer,05/12/16,First Class,New York,Binders,0.2,1,1,0.6048,0.6048,1,0.35,1.728,1.728
Office Supplies,New York City,United States,BM-11140,Becky Martin,04/12/16,CA-2016-126004,,Chuck Magee,10024,OFF-PA-10001685,Easy-staple paper,4,East,East,,1226,Consumer,05/12/16,First Class,New York,Paper,0,1,1,19.8744,19.8744,4,0.49,40.56,40.56
Office Supplies,New York City,United States,BM-11140,Becky Martin,04/12/16,CA-2016-126004,,Chuck Magee,10024,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,2,East,East,,1227,Consumer,05/12/16,First Class,New York,Storage,0,1,1,3.6588,3.6588,3,0.02,182.94,182.94
Office Supplies,New York City,United States,BM-11140,Becky Martin,04/12/16,CA-2016-126004,,Chuck Magee,10024,OFF-ST-10000676,Fellowes Econo/Stor Drawers,2,East,East,,1228,Consumer,05/12/16,First Class,New York,Storage,0,1,1,11.6316,11.6316,2,0.06,193.86,193.86
Technology,New York City,United States,BM-11140,Becky Martin,04/12/16,CA-2016-126004,,Chuck Magee,10024,TEC-AC-10001432,Enermax Aurora Lite Keyboard,0,East,East,,1224,Consumer,05/12/16,First Class,New York,Accessories,0,1,1,34.386,34.386,1,0.44,78.15,78.15
Office Supplies,Auburn,United States,LM-17065,Liz MacKendrick,04/12/16,CA-2016-105277,,Chuck Magee,13021,OFF-BI-10000301,GBC Instant Report Kit,2,East,East,,5777,Consumer,08/12/16,Standard Class,New York,Binders,0.2,1,4,5.823,5.823,3,0.375,15.528,15.528
Office Supplies,New York City,United States,EB-13840,Ellis Ballard,04/12/16,CA-2016-139885,,Chuck Magee,10035,OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,5,East,East,,1534,Corporate,08/12/16,Standard Class,New York,Storage,0,1,4,0,0,6,0,212.88,212.88
Office Supplies,San Francisco,United States,KT-16465,Kean Takahito,04/12/16,CA-2016-112060,,Anna Andreadi,94109,OFF-PA-10000994,Xerox 1915,0,West,West,,5778,Consumer,09/12/16,Standard Class,California,Paper,0,1,5,50.328,50.328,1,0.48,104.85,104.85
Furniture,Murray,United States,JG-15160,James Galang,05/12/16,CA-2016-124772,,Cassandra Brandow,42071,FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",2,South,South,,3009,Consumer,06/12/16,First Class,Kentucky,Furnishings,0,1,1,74.8098,74.8098,3,0.39,191.82,191.82
Furniture,Franklin,United States,AG-10300,Aleksandra Gannaway,05/12/16,CA-2016-143749,,Chuck Magee,2038,FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,0,East,East,,4185,Corporate,07/12/16,First Class,Massachusetts,Bookcases,0,1,2,20.485,20.485,1,0.25,81.94,81.94
Office Supplies,Georgetown,United States,TP-21130,Theone Pippenger,05/12/16,CA-2016-109722,,Cassandra Brandow,40324,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,9,South,South,,5061,Consumer,07/12/16,Second Class,Kentucky,Storage,0,1,2,70.1784,70.1784,9,0.12,584.82,584.82
Office Supplies,New York City,United States,JG-15160,James Galang,05/12/16,CA-2016-108434,,Chuck Magee,10024,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",2,East,East,,3593,Consumer,07/12/16,Second Class,New York,Storage,0,1,2,120.9468,120.9468,3,0.26,465.18,465.18
Technology,Georgetown,United States,TP-21130,Theone Pippenger,05/12/16,CA-2016-109722,,Cassandra Brandow,40324,TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2,South,South,,5060,Consumer,07/12/16,Second Class,Kentucky,Phones,0,1,2,195.9944,195.9944,2,0.28,699.98,699.98
Office Supplies,Chicago,United States,RF-19345,Randy Ferguson,05/12/16,CA-2016-145009,,Kelly Williams,60610,OFF-LA-10004853,Avery 483,2,Central,Central,,6872,Corporate,08/12/16,Second Class,Illinois,Labels,0.2,1,3,3.8844,3.8844,3,0.325,11.952,11.952
Furniture,Franklin,United States,JE-16165,Justin Ellison,05/12/16,CA-2016-114489,,Kelly Williams,53132,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",7,Central,Central,,150,Corporate,09/12/16,Standard Class,Wisconsin,Chairs,0,1,4,585.552,585.552,8,0.3,"1,951.84","1,951.84"
Office Supplies,Franklin,United States,JE-16165,Justin Ellison,05/12/16,CA-2016-114489,,Kelly Williams,53132,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,4,Central,Central,,151,Corporate,09/12/16,Standard Class,Wisconsin,Binders,0,1,4,80.6285,80.6285,5,0.47,171.55,171.55
Office Supplies,Chicago,United States,MP-18175,Mike Pelletier,05/12/16,CA-2016-163636,,Kelly Williams,60623,OFF-AR-10001547,Newell 311,2,Central,Central,,8776,Home Office,09/12/16,Second Class,Illinois,Art,0.2,1,4,0.3094,0.3094,2,0.0875,3.536,3.536
Technology,Franklin,United States,JE-16165,Justin Ellison,05/12/16,CA-2016-114489,,Kelly Williams,53132,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,2,Central,Central,,149,Corporate,09/12/16,Standard Class,Wisconsin,Phones,0,1,4,5.9988,5.9988,3,0.04,149.97,149.97
Technology,Franklin,United States,JE-16165,Justin Ellison,05/12/16,CA-2016-114489,,Kelly Williams,53132,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,11,Central,Central,,148,Corporate,09/12/16,Standard Class,Wisconsin,Phones,0,1,4,103.8015,103.8015,11,0.27,384.45,384.45
Furniture,Newark,United States,HE-14800,Harold Engle,05/12/16,CA-2016-146374,,Chuck Magee,19711,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,0,East,East,,9965,Corporate,10/12/16,Second Class,Delaware,Furnishings,0,1,5,6.432,6.432,1,0.48,13.4,13.4
Office Supplies,Seattle,United States,IM-15070,Irene Maddox,05/12/16,CA-2016-161389,,Anna Andreadi,98103,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,2,West,West,,14,Consumer,10/12/16,Standard Class,Washington,Binders,0.2,1,5,132.5922,132.5922,3,0.325,407.976,407.976
Office Supplies,Newark,United States,HE-14800,Harold Engle,05/12/16,CA-2016-146374,,Chuck Magee,19711,OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",5,East,East,,9967,Corporate,10/12/16,Second Class,Delaware,Envelopes,0,1,5,51.5543,51.5543,7,0.47,109.69,109.69
Office Supplies,Newark,United States,HE-14800,Harold Engle,05/12/16,CA-2016-146374,,Chuck Magee,19711,OFF-PA-10000349,Easy-staple paper,0,East,East,,9966,Corporate,10/12/16,Second Class,Delaware,Paper,0,1,5,2.3406,2.3406,1,0.47,4.98,4.98
Office Supplies,Washington,United States,TC-21475,Tony Chapman,05/12/16,CA-2016-140564,,Chuck Magee,20016,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",7,East,East,,4597,Home Office,10/12/16,Second Class,District of Columbia,Art,0,1,5,13.2288,13.2288,8,0.39,33.92,33.92
Office Supplies,Antioch,United States,GG-14650,Greg Guthrie,06/12/16,US-2016-114776,,Anna Andreadi,94509,OFF-PA-10004100,Xerox 216,2,West,West,,1133,Corporate,07/12/16,First Class,California,Paper,0,1,1,9.3312,9.3312,3,0.48,19.44,19.44
Office Supplies,Los Angeles,United States,AP-10720,Anne Pryor,06/12/16,US-2016-103674,,Anna Andreadi,90032,OFF-AR-10004752,Blackstonian Pencils,5,West,West,,9975,Home Office,10/12/16,Standard Class,California,Art,0,1,4,5.2332,5.2332,7,0.28,18.69,18.69
